user_id,join_date,city,country,account_age_days,loyalty_tier,num_devices_used,primary_device,is_fraud_ground_truth,total_orders,total_spend,avg_order_value,max_order_value,unique_categories,unique_cities,total_returns,total_refund_amt,avg_refund_amt,avg_days_to_return,min_days_to_return,high_value_returns,return_rate,refund_to_spend_ratio,orders_per_day,quick_return_flag,multi_city_flag,multi_device_flag,new_account_flag,high_value_return_flag,fraud_score,rf_probability,anomaly_score,risk_level,flagged_reasons
USR01723,2025-10-20,Delhi,India,65,Silver,3,iOS,1,9,34182.992755667656,3798.110306185295,10331.319246568675,3,1,1.0,2555.81,2555.81,1.0,1.0,1.0,0.1111111111111111,0.07476846800010623,0.13846153846153847,1,0,1,0,0,73,96.8,30.2,High,Multi-device: 3+ devices | Avg days to return: 1.0 days avg | Quick returns: within 2 days
USR01724,2024-06-28,Hyderabad,India,637,Gold,2,iOS,0,10,46231.43,4623.143,9543.42,4,1,2.0,7785.200000000001,3892.6000000000004,4.5,4.0,1.0,0.2,0.16839626202347624,0.015698587127158554,0,0,0,0,0,2,0.0,7.0,Low,Pattern-based anomaly
USR01725,2024-11-22,Pune,India,490,Bronze,2,iOS,0,14,81831.35,5845.096428571429,9840.78,4,1,6.0,39491.64,6581.94,5.5,1.0,6.0,0.42857142857142855,0.48259792854450034,0.02857142857142857,1,0,0,0,1,16,0.0,45.0,Low,Refund ratio: 48% of spend | Return rate: 43% | HV refunds: 6 refunds
USR01726,2025-07-11,Bangalore,India,259,Bronze,2,Android,0,14,75315.32,5379.665714285715,9526.26,4,1,3.0,11120.98,3706.9933333333333,2.3333333333333335,1.0,1.0,0.21428571428571427,0.14765893579154943,0.05405405405405406,1,0,0,0,0,9,0.0,25.2,Low,Avg days to return: 2.3 days avg | Quick returns: within 2 days
USR01727,2025-05-20,Hyderabad,India,311,Silver,1,iOS,0,11,59488.56,5408.050909090909,9229.35,4,1,4.0,27938.469999999998,6984.617499999999,6.25,1.0,4.0,0.36363636363636365,0.46964441566580195,0.03536977491961415,1,0,0,0,1,7,0.0,20.1,Low,Refund ratio: 47% of spend | HV refunds: 4 refunds | Quick returns: within 2 days
USR01728,2023-10-11,Bangalore,India,898,Silver,2,Web,0,11,91719.5369153202,8338.139719574565,11643.023578206226,4,1,2.0,8764.95,4382.475,4.0,4.0,1.0,0.18181818181818182,0.09556251911838821,0.012249443207126948,0,0,0,0,0,14,3.1,33.9,Low,Pattern-based anomaly
USR01729,2024-07-01,Hyderabad,India,634,Silver,3,Web,0,6,31380.72,5230.12,9558.22,4,1,2.0,8377.880000000001,4188.9400000000005,5.5,2.0,1.0,0.3333333333333333,0.26697539125934655,0.00946372239747634,1,0,1,0,0,5,1.1,12.9,Low,Multi-device: 3+ devices | Quick returns: within 2 days
USR01730,2025-05-19,Delhi,India,312,Bronze,3,Android,0,2,9178.630000000001,4589.3150000000005,5410.39,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,1,0,1,0,0,12,10.0,16.0,Low,Multi-device: 3+ devices | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR01731,2024-10-04,Pune,India,65,Gold,3,Android,1,12,56194.21613289266,4682.851344407722,9317.82812665159,4,1,2.0,4760.84,2380.42,7.0,7.0,1.0,0.16666666666666666,0.08472117466219616,0.18461538461538463,0,0,1,0,0,57,75.2,23.1,Medium,Multi-device: 3+ devices
USR01732,2024-03-22,Delhi,India,735,Bronze,3,iOS,0,8,58864.99,7358.12375,9837.83,4,1,1.0,9614.27,9614.27,3.0,3.0,1.0,0.125,0.16332747189798216,0.010884353741496598,0,0,1,0,0,14,3.4,33.8,Low,Multi-device: 3+ devices | Avg days to return: 3.0 days avg
USR01733,2024-09-12,Chennai,India,561,Silver,2,Web,0,6,22202.95,3700.491666666667,8224.89,3,1,3.0,5589.4,1863.1333333333332,7.666666666666667,6.0,1.0,0.5,0.25174132266207866,0.0106951871657754,0,0,0,0,0,10,0.1,29.1,Low,Return rate: 50%
USR01734,2025-09-19,Pune,India,189,Silver,1,Android,0,2,10062.699999999999,5031.349999999999,8443.73,2,1,1.0,8443.73,8443.73,5.0,5.0,1.0,0.5,0.8391117692070718,0.010582010582010581,0,0,0,0,0,13,1.0,35.5,Low,Refund ratio: 84% of spend | Return rate: 50%
USR01735,2025-08-27,Chennai,India,212,Silver,1,iOS,0,11,60470.810000000005,5497.346363636364,9753.1,4,1,2.0,8278.35,4139.175,4.0,3.0,1.0,0.18181818181818182,0.13689828199754558,0.05188679245283019,0,0,0,0,0,4,0.0,10.5,Low,Pattern-based anomaly
USR01736,2023-10-10,Chennai,India,899,Bronze,1,Web,0,7,28641.11,4091.587142857143,9815.35,4,1,2.0,9761.08,4880.54,3.0,2.0,1.0,0.2857142857142857,0.3408066237656292,0.00778642936596218,1,0,0,0,0,4,0.0,11.8,Low,Avg days to return: 3.0 days avg | Quick returns: within 2 days
USR01737,2024-09-15,Pune,India,65,Bronze,3,iOS,1,5,33162.656088487565,6632.531217697513,8774.77219033769,4,1,1.0,4524.68,4524.68,4.0,4.0,1.0,0.2,0.13643901103478698,0.07692307692307693,0,0,1,0,0,63,89.8,13.0,Medium,Multi-device: 3+ devices
USR01738,2023-11-08,Hyderabad,India,870,Bronze,1,iOS,0,11,50651.85,4604.713636363636,9119.57,4,1,2.0,10733.169999999998,5366.584999999999,5.5,5.0,2.0,0.18181818181818182,0.21190084863632816,0.01264367816091954,0,0,0,0,1,2,0.0,4.5,Low,HV refunds: 2 refunds
USR01739,2024-02-25,Hyderabad,India,761,Bronze,2,Android,0,5,28295.71,5659.142,7210.62,3,1,1.0,1572.89,1572.89,7.0,7.0,0.0,0.2,0.055587578470375903,0.006570302233902759,0,0,0,0,0,8,0.0,24.2,Low,Pattern-based anomaly
USR01740,2024-04-17,Bangalore,India,709,Gold,3,iOS,0,14,67306.79,4807.627857142857,9591.08,4,1,3.0,12053.789999999999,4017.93,6.666666666666667,6.0,2.0,0.21428571428571427,0.17908728079291852,0.019746121297602257,0,0,1,0,1,5,1.5,11.9,Low,Multi-device: 3+ devices | HV refunds: 2 refunds
USR01741,2023-07-04,Mumbai,India,997,Gold,3,Web,0,10,58280.94,5828.094,9641.79,4,1,3.0,18333.77,6111.256666666667,3.3333333333333335,2.0,3.0,0.3,0.3145757429444343,0.010030090270812437,1,0,1,0,1,6,3.9,8.8,Low,Multi-device: 3+ devices | Avg days to return: 3.3 days avg | HV refunds: 3 refunds
USR01742,2023-10-09,Chennai,India,900,Gold,3,Web,0,9,57331.85,6370.205555555555,9590.52,4,1,5.0,27895.66,5579.132,5.0,2.0,5.0,0.5555555555555556,0.48656479775203487,0.01,1,0,1,0,1,13,2.5,32.0,Low,Multi-device: 3+ devices | Refund ratio: 49% of spend | Return rate: 56%
USR01743,2023-10-07,Pune,India,902,Gold,2,Android,0,8,46721.74,5840.2175,8984.23,4,1,3.0,14317.24,4772.413333333333,5.333333333333333,5.0,3.0,0.375,0.3064363613170229,0.008869179600886918,0,0,0,0,1,4,0.5,9.9,Low,HV refunds: 3 refunds
USR01744,2024-07-20,Pune,India,615,Silver,1,Web,0,1,1954.41,1954.41,1954.41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016260162601626016,1,0,0,0,0,13,0.3,35.9,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR01745,2024-04-19,Chennai,India,707,Gold,1,Web,0,3,11959.96,3986.653333333333,6514.4,2,1,1.0,6514.4,6514.4,1.0,1.0,1.0,0.3333333333333333,0.5446840959334313,0.004243281471004243,1,0,0,0,0,11,0.2,30.8,Low,Refund ratio: 54% of spend | Avg days to return: 1.0 days avg | Quick returns: within 2 days
USR01746,2024-05-13,Chennai,India,683,Bronze,3,iOS,0,1,5738.62,5738.62,5738.62,1,1,1.0,5738.62,5738.62,7.0,7.0,1.0,1.0,1.0,0.0014641288433382138,0,0,1,0,0,32,8.2,76.0,Medium,Multi-device: 3+ devices | Refund ratio: 100% of spend | Return rate: 100%
USR01747,2023-11-12,Pune,India,866,Gold,1,Android,0,5,16443.318669120137,3288.6637338240275,5238.407010683414,3,1,2.0,4492.92,2246.46,6.0,3.0,1.0,0.4,0.273236813711913,0.005773672055427252,0,0,0,0,0,10,0.6,27.8,Low,Pattern-based anomaly
USR01748,2024-09-12,Hyderabad,India,561,Silver,1,Web,0,11,42155.02,3832.274545454545,8345.94,4,1,2.0,6323.37,3161.685,5.5,3.0,2.0,0.18181818181818182,0.15000277547015753,0.0196078431372549,0,0,0,0,1,3,0.0,9.6,Low,HV refunds: 2 refunds
USR01749,2023-12-06,Pune,India,842,Gold,1,iOS,0,1,675.16,675.16,675.16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011876484560570072,1,0,0,0,0,16,0.3,45.3,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR01750,2024-04-23,Delhi,India,65,Gold,3,Web,1,10,50289.72033622758,5028.972033622758,8544.607264373079,4,1,3.0,16013.21,5337.736666666667,5.333333333333333,3.0,3.0,0.3,0.3184191499363826,0.15384615384615385,0,0,1,0,1,58,84.1,9.9,Medium,Multi-device: 3+ devices | HV refunds: 3 refunds
USR01751,2025-08-21,Mumbai,India,218,Bronze,2,Web,0,8,38693.29,4836.66125,9172.87,4,1,1.0,2527.27,2527.27,3.0,3.0,1.0,0.125,0.06531545908864302,0.03669724770642202,0,0,0,0,0,5,0.2,14.3,Low,Avg days to return: 3.0 days avg
USR01752,2025-08-22,Delhi,India,65,Gold,3,iOS,1,9,47265.36479939716,5251.707199933018,11276.053061965802,3,1,3.0,6671.58,2223.86,5.333333333333333,2.0,2.0,0.3333333333333333,0.14115156052038114,0.13846153846153847,1,0,1,0,1,73,99.1,23.8,High,Multi-device: 3+ devices | HV refunds: 2 refunds | Quick returns: within 2 days
USR01753,2024-10-05,Hyderabad,India,538,Bronze,2,Android,0,2,3365.84,1682.92,1796.03,2,1,1.0,1796.03,1796.03,7.0,7.0,0.0,0.5,0.5336052812967936,0.0037174721189591076,0,0,0,0,0,19,0.1,54.3,Low,Refund ratio: 53% of spend | Return rate: 50%
USR01754,2024-05-30,Hyderabad,India,666,Silver,2,Android,0,13,71970.97,5536.2284615384615,9992.75,4,1,3.0,12978.27,4326.09,5.0,4.0,2.0,0.23076923076923078,0.18032645662549776,0.01951951951951952,0,0,0,0,1,3,0.0,7.6,Low,HV refunds: 2 refunds
USR01755,2024-08-05,Bangalore,India,65,Silver,3,Android,1,3,19410.688106921112,6470.229368973704,9933.142617408326,2,1,1.0,2355.14,2355.14,3.0,3.0,1.0,0.3333333333333333,0.1213321231595209,0.046153846153846156,0,0,1,0,0,59,78.8,21.1,Medium,Multi-device: 3+ devices | Avg days to return: 3.0 days avg
USR01756,2025-03-17,Chennai,India,375,Bronze,2,Web,0,10,70584.27,7058.427000000001,9244.52,4,1,3.0,27140.03,9046.676666666666,4.333333333333333,2.0,3.0,0.3,0.38450535792181456,0.02666666666666667,1,0,0,0,1,7,1.0,19.4,Low,HV refunds: 3 refunds | Quick returns: within 2 days
USR01757,2024-12-28,Pune,India,65,Silver,3,iOS,1,14,83385.47840463699,5956.105600331213,11226.914830289556,4,1,5.0,22741.67,4548.334,4.4,1.0,4.0,0.35714285714285715,0.27272938208309605,0.2153846153846154,1,0,1,0,1,76,98.9,32.8,High,Multi-device: 3+ devices | HV refunds: 4 refunds | Quick returns: within 2 days
USR01758,2024-01-13,Delhi,India,804,Bronze,1,iOS,0,13,79424.76,6109.596923076922,9197.25,3,1,4.0,31137.57,7784.3925,6.0,4.0,4.0,0.3076923076923077,0.3920385783979706,0.01616915422885572,0,0,0,0,1,14,0.1,40.6,Low,HV refunds: 4 refunds
USR01759,2025-07-16,Hyderabad,India,254,Gold,3,iOS,0,10,49399.95,4939.995,9464.87,4,1,2.0,5195.87,2597.935,3.0,3.0,2.0,0.2,0.10517966111301733,0.03937007874015748,0,0,1,0,1,7,3.0,15.2,Low,Multi-device: 3+ devices | Avg days to return: 3.0 days avg | HV refunds: 2 refunds
USR01760,2024-04-08,Mumbai,India,718,Silver,2,iOS,0,10,44079.25,4407.925,8036.13,4,1,7.0,27486.39,3926.6271428571426,2.857142857142857,1.0,5.0,0.7,0.6235675516257649,0.013927576601671309,1,0,0,0,1,16,1.5,43.4,Low,Refund ratio: 62% of spend | Return rate: 70% | Avg days to return: 2.9 days avg
USR01761,2025-02-04,Bangalore,India,416,Bronze,1,iOS,0,11,83644.14973363225,7604.0136121483865,11314.992763175534,4,1,2.0,15679.14,7839.57,3.5,1.0,2.0,0.18181818181818182,0.18745052762124756,0.026442307692307692,1,0,0,0,1,11,3.0,27.2,Low,Avg days to return: 3.5 days avg | HV refunds: 2 refunds | Quick returns: within 2 days
USR01762,2023-12-24,Pune,India,824,Gold,1,Android,0,7,41834.0,5976.285714285715,9585.05,3,1,3.0,24845.83,8281.943333333335,6.333333333333333,5.0,3.0,0.42857142857142855,0.5939147583305445,0.00849514563106796,0,0,0,0,1,9,0.5,24.7,Low,Refund ratio: 59% of spend | Return rate: 43% | HV refunds: 3 refunds
USR01763,2025-02-21,Mumbai,India,399,Silver,2,iOS,0,11,60030.04,5457.276363636363,9671.95,4,1,7.0,45068.96,6438.422857142857,5.142857142857143,2.0,6.0,0.6363636363636364,0.7507734460946552,0.02756892230576441,1,0,0,0,1,19,0.0,54.3,Low,Refund ratio: 75% of spend | Return rate: 64% | HV refunds: 6 refunds
USR01764,2024-02-23,Mumbai,India,763,Gold,2,Web,0,13,64540.69,4964.668461538462,8202.91,4,1,4.0,17427.010000000002,4356.7525000000005,4.0,2.0,2.0,0.3076923076923077,0.270015861311678,0.01703800786369594,1,0,0,0,1,3,0.0,7.8,Low,HV refunds: 2 refunds | Quick returns: within 2 days
USR01765,2025-07-12,Mumbai,India,65,Bronze,3,Web,1,13,71391.13788435506,5491.625991104235,11832.90875228608,4,1,1.0,5857.84,5857.84,4.0,4.0,1.0,0.07692307692307693,0.0820527613593859,0.2,0,0,1,0,0,75,98.5,30.8,High,Multi-device: 3+ devices
USR01766,2023-09-27,Chennai,India,912,Gold,3,iOS,0,5,21227.98,4245.596,7588.6,3,1,1.0,1835.74,1835.74,1.0,1.0,0.0,0.2,0.0864773756146369,0.005482456140350877,1,0,1,0,0,12,4.4,26.3,Low,Multi-device: 3+ devices | Avg days to return: 1.0 days avg | Quick returns: within 2 days
USR01767,2024-08-20,Chennai,India,584,Gold,3,Android,0,2,17545.620000000003,8772.810000000001,9096.17,2,1,1.0,9096.17,9096.17,4.0,4.0,1.0,0.5,0.5184296707668352,0.003424657534246575,0,0,1,0,0,15,0.6,43.0,Low,Multi-device: 3+ devices | Refund ratio: 52% of spend | Return rate: 50%
USR01768,2025-01-23,Pune,India,428,Gold,1,iOS,0,10,47274.05,4727.405000000001,8916.01,4,1,1.0,1322.78,1322.78,5.0,5.0,0.0,0.1,0.02798110168263561,0.02336448598130841,0,0,0,0,0,9,0.0,24.3,Low,Pattern-based anomaly
USR01769,2023-09-14,Bangalore,India,925,Silver,3,Android,0,1,6578.76,6578.76,6578.76,1,1,1.0,6578.76,6578.76,8.0,8.0,1.0,1.0,1.0,0.001081081081081081,0,0,1,0,0,29,3.2,76.8,Low,Multi-device: 3+ devices | Refund ratio: 100% of spend | Return rate: 100%
USR01770,2025-01-10,Delhi,India,441,Silver,1,iOS,0,13,85268.91,6559.1469230769235,9526.14,4,1,4.0,29506.28,7376.57,5.25,3.0,4.0,0.3076923076923077,0.34603796389563324,0.02947845804988662,0,0,0,0,1,11,0.0,31.9,Low,HV refunds: 4 refunds
USR01771,2025-04-25,Chennai,India,65,Gold,3,Web,1,8,62972.261712040076,7871.532714005009,10396.901279606851,4,1,1.0,7022.07,7022.07,8.0,8.0,1.0,0.125,0.11151052557252211,0.12307692307692308,0,0,1,0,0,74,96.9,30.5,High,Multi-device: 3+ devices
USR01772,2025-03-28,Hyderabad,India,364,Gold,1,Web,0,5,25279.67,5055.933999999999,8933.61,3,1,3.0,9617.85,3205.9500000000003,5.0,4.0,3.0,0.6,0.38045789363547866,0.013736263736263736,0,0,0,0,1,9,0.0,25.5,Low,Return rate: 60% | HV refunds: 3 refunds
USR01773,2025-11-10,Bangalore,India,137,Gold,2,iOS,0,13,61803.729999999996,4754.133076923076,8985.53,4,1,2.0,10538.699999999999,5269.349999999999,6.5,6.0,2.0,0.15384615384615385,0.1705188343810317,0.0948905109489051,0,0,0,0,1,7,4.3,11.6,Low,HV refunds: 2 refunds
USR01774,2024-12-10,Mumbai,India,472,Bronze,3,Web,0,10,43495.18,4349.518,9449.44,4,1,3.0,4426.08,1475.36,6.0,4.0,1.0,0.3,0.10176024101980954,0.0211864406779661,0,0,1,0,0,8,1.7,19.1,Low,Multi-device: 3+ devices
USR01775,2023-12-31,Delhi,India,817,Bronze,3,iOS,0,1,2340.0,2340.0,2340.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012239902080783353,1,0,1,0,0,15,2.8,39.1,Low,Multi-device: 3+ devices | Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR01776,2023-09-18,Bangalore,India,921,Gold,2,iOS,0,4,22822.440000000002,5705.610000000001,7542.47,3,1,3.0,15686.8,5228.933333333333,5.333333333333333,4.0,3.0,0.75,0.6873410555576003,0.004343105320304018,0,0,0,0,1,12,0.5,33.4,Low,Refund ratio: 69% of spend | Return rate: 75% | HV refunds: 3 refunds
USR01777,2023-11-11,Chennai,India,867,Gold,1,iOS,0,2,9308.14,4654.07,8231.48,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002306805074971165,1,0,0,0,0,4,1.1,10.1,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR01778,2024-02-06,Pune,India,780,Bronze,2,Android,0,14,68940.52,4924.322857142857,8961.99,4,1,1.0,5759.0,5759.0,8.0,8.0,1.0,0.07142857142857142,0.08353577837823097,0.017948717948717947,0,0,0,0,0,13,0.0,37.5,Low,Pattern-based anomaly
USR01779,2024-01-25,Delhi,India,792,Silver,3,Android,0,10,43772.7,4377.2699999999995,6918.52,4,1,4.0,17850.64,4462.66,5.0,1.0,3.0,0.4,0.40780303705277493,0.012626262626262626,1,0,1,0,1,8,1.0,20.1,Low,Multi-device: 3+ devices | Refund ratio: 41% of spend | HV refunds: 3 refunds
USR01780,2024-11-16,Pune,India,65,Gold,3,Web,1,10,70499.852460022,7049.985246002199,11337.63884078166,4,1,2.0,9555.93,4777.965,3.5,3.0,1.0,0.2,0.1355453900477144,0.15384615384615385,0,0,1,0,0,72,98.1,22.4,High,Multi-device: 3+ devices | Avg days to return: 3.5 days avg
USR01781,2024-08-12,Hyderabad,India,592,Bronze,3,iOS,0,5,32084.45,6416.89,9970.53,3,1,2.0,15133.06,7566.53,3.0,2.0,2.0,0.4,0.4716633758721125,0.008445945945945946,1,0,1,0,1,8,0.2,23.7,Low,Multi-device: 3+ devices | Refund ratio: 47% of spend | Avg days to return: 3.0 days avg
USR01782,2025-11-13,Chennai,India,134,Bronze,1,Android,0,14,85077.43000000001,6076.959285714286,9767.74,4,1,2.0,14618.369999999999,7309.1849999999995,1.5,1.0,2.0,0.14285714285714285,0.17182430169787682,0.1044776119402985,1,0,0,0,1,16,6.1,35.0,Low,Avg days to return: 1.5 days avg | HV refunds: 2 refunds | Quick returns: within 2 days
USR01783,2024-01-10,Mumbai,India,807,Silver,2,Android,0,4,19404.480000000003,4851.120000000001,8963.36,4,1,2.0,11377.03,5688.515,3.0,2.0,2.0,0.5,0.5863094501888223,0.004956629491945477,1,0,0,0,1,7,0.0,19.4,Low,Refund ratio: 59% of spend | Return rate: 50% | Avg days to return: 3.0 days avg
USR01784,2023-10-18,Hyderabad,India,891,Bronze,1,Web,0,8,56187.55,7023.44375,9920.7,3,1,1.0,8891.88,8891.88,9.0,9.0,1.0,0.125,0.15825356328937637,0.008978675645342313,0,0,0,0,0,13,1.0,36.3,Low,Pattern-based anomaly
USR01785,2025-01-19,Bangalore,India,65,Bronze,3,iOS,1,1,10554.167767522033,10554.167767522033,10554.167767522033,1,1,1.0,8741.76,8741.76,1.0,1.0,1.0,1.0,0.8282756340960118,0.015384615384615385,1,0,1,0,0,91,94.2,85.9,High,Multi-device: 3+ devices | Refund ratio: 83% of spend | Return rate: 100%
USR01786,2025-09-26,Mumbai,India,65,Gold,3,Web,1,14,73623.4865420794,5258.820467291385,11978.415869770632,4,1,4.0,8645.46,2161.365,5.25,3.0,2.0,0.2857142857142857,0.11742801660253756,0.2153846153846154,0,0,1,0,1,76,98.6,34.3,High,Multi-device: 3+ devices | HV refunds: 2 refunds
USR01787,2023-09-28,Chennai,India,911,Bronze,2,iOS,0,14,44957.37,3211.2407142857146,8046.2,4,1,4.0,10145.720000000001,2536.4300000000003,6.5,2.0,2.0,0.2857142857142857,0.22567423316799895,0.015367727771679473,1,0,0,0,1,9,0.0,26.7,Low,HV refunds: 2 refunds | Quick returns: within 2 days
USR01788,2024-07-06,Hyderabad,India,65,Gold,3,Web,1,14,93582.04782227727,6684.431987305519,11991.479153965643,4,1,5.0,22154.24,4430.848,5.4,3.0,5.0,0.35714285714285715,0.236736003491539,0.2153846153846154,0,0,1,0,1,82,98.4,50.9,High,Multi-device: 3+ devices | HV refunds: 5 refunds
USR01789,2025-06-03,Chennai,India,65,Bronze,3,iOS,1,7,38531.967724527414,5504.5668177896305,9167.612431684549,3,1,2.0,10790.76,5395.38,2.0,2.0,2.0,0.2857142857142857,0.28004694899428073,0.1076923076923077,1,0,1,0,1,55,76.8,15.7,Medium,Multi-device: 3+ devices | Avg days to return: 2.0 days avg | HV refunds: 2 refunds
USR01790,2025-01-18,Mumbai,India,433,Gold,2,Web,0,12,67050.79,5587.565833333333,9869.21,4,1,2.0,9850.84,4925.42,1.5,1.0,2.0,0.16666666666666666,0.14691609151808652,0.02771362586605081,1,0,0,0,1,6,0.1,17.9,Low,Avg days to return: 1.5 days avg | HV refunds: 2 refunds | Quick returns: within 2 days
USR01791,2024-03-07,Mumbai,India,750,Gold,2,iOS,0,4,19836.559999999998,4959.139999999999,9486.41,2,1,2.0,11022.029999999999,5511.014999999999,4.0,3.0,1.0,0.5,0.5556422081247958,0.005333333333333333,0,0,0,0,0,10,0.5,27.5,Low,Refund ratio: 56% of spend | Return rate: 50%
USR01792,2024-07-02,Chennai,India,633,Silver,3,Web,0,2,14985.189999999999,7492.594999999999,8110.08,2,1,1.0,8110.08,8110.08,2.0,2.0,1.0,0.5,0.5412063510706238,0.00315955766192733,1,0,1,0,0,16,1.2,44.7,Low,Multi-device: 3+ devices | Refund ratio: 54% of spend | Return rate: 50%
USR01793,2025-12-02,Delhi,India,115,Gold,3,Web,0,14,70828.31,5059.165,9469.86,4,1,5.0,28470.44,5694.088,6.0,4.0,4.0,0.35714285714285715,0.40196412987970487,0.12173913043478261,0,0,1,0,1,34,32.9,35.0,Medium,Multi-device: 3+ devices | Refund ratio: 40% of spend | HV refunds: 4 refunds
USR01794,2025-12-12,Delhi,India,105,Gold,3,Android,0,14,76899.64,5492.831428571429,9062.32,4,1,5.0,27483.239999999998,5496.647999999999,6.2,3.0,5.0,0.35714285714285715,0.35739100989289413,0.13333333333333333,0,0,1,0,1,44,44.8,42.1,Medium,Multi-device: 3+ devices | HV refunds: 5 refunds
USR01795,2023-12-30,Mumbai,India,818,Silver,3,Web,0,11,52912.38,4810.216363636363,9690.71,4,1,3.0,18044.82,6014.94,5.0,3.0,2.0,0.2727272727272727,0.34103209872623386,0.013447432762836185,0,0,1,0,1,3,1.5,6.6,Low,Multi-device: 3+ devices | HV refunds: 2 refunds
USR01796,2024-03-22,Chennai,India,735,Gold,2,iOS,0,9,41654.22,4628.246666666667,9437.31,4,1,3.0,13754.65,4584.883333333333,4.666666666666667,3.0,3.0,0.3333333333333333,0.33021024040301317,0.012244897959183673,0,0,0,0,1,2,0.1,4.7,Low,HV refunds: 3 refunds
USR01797,2025-09-06,Chennai,India,202,Silver,2,iOS,0,6,38176.25319879264,6362.70886646544,12078.391504572179,3,1,6.0,30886.11,5147.685,5.666666666666667,1.0,5.0,1.0,0.8090398457692752,0.0297029702970297,1,0,0,0,1,23,2.0,63.3,Low,Refund ratio: 81% of spend | Return rate: 100% | HV refunds: 5 refunds
USR01798,2024-01-29,Chennai,India,65,Gold,3,Android,1,13,88874.3637621809,6836.489520167762,11759.684335795555,4,1,4.0,16350.720000000001,4087.6800000000003,2.25,1.0,4.0,0.3076923076923077,0.18397566303543875,0.2,1,0,1,0,1,77,98.5,36.8,High,Multi-device: 3+ devices | Avg days to return: 2.2 days avg | HV refunds: 4 refunds
USR01799,2024-10-19,Bangalore,India,524,Silver,1,iOS,0,7,30606.440000000002,4372.348571428572,9657.42,4,1,1.0,4248.88,4248.88,5.0,5.0,1.0,0.14285714285714285,0.1388230712229191,0.013358778625954198,0,0,0,0,0,3,0.2,8.2,Low,Pattern-based anomaly
USR01800,2024-07-27,Bangalore,India,608,Silver,2,Android,0,7,50571.01,7224.43,9971.69,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011513157894736841,1,0,0,0,0,10,0.5,28.0,Low,Avg days to return: 0.0 days avg | Quick returns: within 2 days
USR01801,2025-11-25,Delhi,India,65,Silver,3,Web,1,13,70360.61137257185,5412.354720967065,11156.225801674218,4,1,3.0,20451.26,6817.086666666666,4.0,1.0,3.0,0.23076923076923078,0.29066347777603824,0.2,1,0,1,0,1,70,95.6,21.5,Medium,Multi-device: 3+ devices | HV refunds: 3 refunds | Quick returns: within 2 days
USR01802,2024-01-17,Pune,India,800,Gold,2,Web,0,13,58511.94,4500.918461538462,9820.11,4,1,5.0,14616.14,2923.228,5.8,1.0,3.0,0.38461538461538464,0.2497975626854963,0.01625,1,0,0,0,1,6,0.0,16.0,Low,HV refunds: 3 refunds | Quick returns: within 2 days
USR01803,2025-09-24,Bangalore,India,184,Gold,1,Web,0,14,65057.19,4646.942142857143,9185.98,4,1,4.0,11681.18,2920.295,3.0,1.0,4.0,0.2857142857142857,0.1795524829769008,0.07608695652173914,1,0,0,0,1,10,1.6,24.9,Low,Avg days to return: 3.0 days avg | HV refunds: 4 refunds | Quick returns: within 2 days
USR01804,2025-07-05,Bangalore,India,265,Gold,3,Web,0,8,41155.74,5144.4675,9789.3,2,1,3.0,22603.18,7534.393333333333,6.333333333333333,4.0,3.0,0.375,0.5492108755668104,0.03018867924528302,0,0,1,0,1,13,0.7,37.0,Low,Multi-device: 3+ devices | Refund ratio: 55% of spend | HV refunds: 3 refunds
USR01805,2023-09-06,Chennai,India,933,Gold,2,Android,0,6,32378.17,5396.361666666667,9467.38,2,1,4.0,22182.92,5545.73,4.25,2.0,4.0,0.6666666666666666,0.6851196346180157,0.006430868167202572,1,0,0,0,1,15,0.0,42.3,Low,Refund ratio: 69% of spend | Return rate: 67% | HV refunds: 4 refunds
USR01806,2025-03-15,Delhi,India,377,Bronze,3,Web,0,7,42073.149999999994,6010.449999999999,9373.73,3,1,1.0,617.98,617.98,5.0,5.0,0.0,0.14285714285714285,0.014688227527532407,0.01856763925729443,0,0,1,0,0,11,3.6,23.6,Low,Multi-device: 3+ devices
USR01807,2024-03-30,Pune,India,727,Silver,2,Web,0,12,70459.04,5871.586666666666,9267.0,4,1,3.0,17772.29,5924.096666666667,7.0,6.0,3.0,0.25,0.2522357670499059,0.016506189821182942,0,0,0,0,1,5,0.0,15.4,Low,HV refunds: 3 refunds
USR01808,2025-05-08,Bangalore,India,323,Gold,2,Android,0,12,65401.520000000004,5450.126666666667,9044.2,4,1,2.0,10171.2,5085.6,4.0,1.0,1.0,0.16666666666666666,0.15551932126348134,0.03715170278637771,1,0,0,0,0,5,0.0,15.5,Low,Quick returns: within 2 days
