order_id,user_id,order_date,category,order_value,payment_method,delivery_city
ORD0012164,USR01641,2025-10-02,Home,1449.88,UPI,Pune
ORD0012165,USR01641,2025-09-30,Fashion,8452.09,COD,Pune
ORD0012166,USR01641,2025-10-11,Home,4179.91,COD,Pune
ORD0012167,USR01641,2026-01-02,Books,3886.09,Card,Pune
ORD0012168,USR01641,2026-01-26,Books,7297.61,UPI,Pune
ORD0012169,USR01642,2025-09-30,Fashion,2191.69,COD,Chennai
ORD0012170,USR01642,2026-01-09,Electronics,6514.01,Card,Chennai
ORD0012171,USR01642,2026-03-15,Electronics,2837.62,COD,Chennai
ORD0012172,USR01642,2025-10-17,Fashion,5819.44,Card,Chennai
ORD0012173,USR01642,2025-12-09,Books,2438.69,COD,Chennai
ORD0012174,USR01642,2026-02-03,Books,9204.25,COD,Chennai
ORD0012175,USR01642,2025-11-27,Home,7977.6,Card,Chennai
ORD0012176,USR01643,2026-01-21,Electronics,3932.4,COD,Bangalore
ORD0012177,USR01643,2025-12-12,Fashion,2303.87,UPI,Bangalore
ORD0012178,USR01643,2025-11-10,Books,717.1,COD,Bangalore
ORD0012179,USR01644,2026-02-25,Electronics,4165.79,UPI,Delhi
ORD0012180,USR01644,2025-10-30,Electronics,7167.34,UPI,Delhi
ORD0012181,USR01644,2026-01-23,Fashion,6948.43,Card,Delhi
ORD0012182,USR01644,2026-02-24,Fashion,8740.03,UPI,Delhi
ORD0012183,USR01644,2025-12-03,Electronics,9368.72,Card,Delhi
ORD0012184,USR01644,2025-11-12,Electronics,1129.68,UPI,Delhi
ORD0012185,USR01644,2026-01-15,Fashion,5966.6,Card,Delhi
ORD0012186,USR01644,2025-11-11,Books,9739.44,UPI,Delhi
ORD0012187,USR01644,2026-02-27,Electronics,1781.23,COD,Delhi
ORD0012188,USR01644,2026-03-10,Home,1751.34,UPI,Delhi
ORD0012189,USR01644,2025-11-04,Fashion,2721.37,UPI,Delhi
ORD0012190,USR01645,2026-03-21,Electronics,704.17,UPI,Pune
ORD0012191,USR01645,2025-12-14,Fashion,5274.6,Card,Pune
ORD0012192,USR01645,2026-02-20,Fashion,766.4,UPI,Pune
ORD0012193,USR01645,2025-12-25,Electronics,893.17,COD,Pune
ORD0012194,USR01645,2026-01-23,Fashion,3357.71,COD,Pune
ORD0012195,USR01645,2026-01-04,Electronics,1597.28,COD,Pune
ORD0012196,USR01645,2025-11-14,Books,4420.29,COD,Pune
ORD0012197,USR01645,2025-11-26,Electronics,262.43,COD,Pune
ORD0012198,USR01645,2025-11-15,Books,1940.75,UPI,Pune
ORD0012199,USR01646,2025-10-11,Books,6967.13,UPI,Bangalore
ORD0012200,USR01646,2026-02-17,Fashion,9639.24,COD,Bangalore
ORD0012201,USR01646,2025-10-31,Electronics,7118.61,COD,Bangalore
ORD0012202,USR01646,2025-11-20,Books,3155.21,UPI,Bangalore
ORD0012203,USR01646,2025-11-29,Books,7454.8,COD,Bangalore
ORD0012204,USR01646,2025-10-28,Electronics,4832.82,Card,Bangalore
ORD0012205,USR01646,2025-12-06,Home,662.13,COD,Bangalore
ORD0012206,USR01646,2026-02-06,Books,9482.18,Card,Bangalore
ORD0012207,USR01647,2026-01-25,Books,8725.05,UPI,Chennai
ORD0012208,USR01647,2026-01-28,Electronics,4857.54,UPI,Chennai
ORD0012209,USR01647,2025-10-19,Electronics,7184.04,Card,Chennai
ORD0012210,USR01647,2025-11-25,Fashion,8963.62,UPI,Chennai
ORD0012211,USR01647,2026-02-19,Home,1572.81,COD,Chennai
ORD0012212,USR01647,2026-01-25,Electronics,1567.78,UPI,Chennai
ORD0012213,USR01647,2026-02-06,Books,9009.5,UPI,Chennai
ORD0012214,USR01647,2026-03-21,Books,2471.92,UPI,Chennai
ORD0012215,USR01647,2026-03-04,Books,9360.48,UPI,Chennai
ORD0012216,USR01647,2025-12-19,Home,4527.68,COD,Chennai
ORD0012217,USR01647,2025-12-21,Home,4579.99,UPI,Chennai
ORD0012218,USR01647,2025-10-18,Home,5696.34,UPI,Chennai
ORD0012219,USR01648,2025-10-30,Fashion,1152.08,UPI,Mumbai
ORD0012220,USR01648,2025-10-08,Books,2823.36,UPI,Mumbai
ORD0012221,USR01648,2026-03-20,Home,3905.85,UPI,Mumbai
ORD0012222,USR01649,2025-09-30,Electronics,7417.85,COD,Pune
ORD0012223,USR01649,2025-11-27,Electronics,3426.46,COD,Pune
ORD0012224,USR01649,2025-12-06,Home,8474.14,COD,Pune
ORD0012225,USR01649,2026-02-23,Home,7741.44,Card,Pune
ORD0012226,USR01649,2026-03-15,Home,5801.8,Card,Pune
ORD0012227,USR01649,2026-01-08,Books,3039.48,COD,Pune
ORD0012228,USR01650,2025-10-23,Books,8957.19,UPI,Chennai
ORD0012229,USR01650,2025-10-03,Books,6516.29,Card,Chennai
ORD0012230,USR01650,2026-01-29,Home,7675.85,Card,Chennai
ORD0012231,USR01650,2026-03-01,Electronics,1079.78,COD,Chennai
ORD0012232,USR01650,2025-11-29,Fashion,9575.29,Card,Chennai
ORD0012233,USR01650,2026-02-08,Books,208.38,Card,Chennai
ORD0012234,USR01651,2025-10-20,Electronics,843.12,UPI,Delhi
ORD0012235,USR01651,2026-03-03,Books,7667.81,Card,Delhi
ORD0012236,USR01651,2026-02-01,Electronics,6139.68,COD,Delhi
ORD0012237,USR01652,2026-03-19,Books,7734.7,UPI,Pune
ORD0012238,USR01652,2025-10-03,Books,9305.02,UPI,Pune
ORD0012239,USR01652,2026-01-06,Home,8192.72,Card,Pune
ORD0012240,USR01652,2025-12-28,Electronics,4836.44,UPI,Pune
ORD0012241,USR01652,2025-11-11,Books,2603.08,Card,Pune
ORD0012242,USR01652,2025-12-04,Books,6767.65,COD,Pune
ORD0012243,USR01652,2026-02-12,Fashion,1210.36,UPI,Pune
ORD0012244,USR01652,2026-03-14,Home,2321.29,Card,Pune
ORD0012245,USR01652,2026-01-10,Books,4797.77,UPI,Pune
ORD0012246,USR01652,2025-12-13,Books,5659.14,UPI,Pune
ORD0012247,USR01652,2026-03-04,Fashion,3765.08,COD,Pune
ORD0012248,USR01653,2026-02-21,Books,3829.47,COD,Bangalore
ORD0012249,USR01653,2026-01-31,Home,6637.92,UPI,Bangalore
ORD0012250,USR01653,2026-01-16,Fashion,8310.65,COD,Bangalore
ORD0012251,USR01653,2026-02-08,Fashion,5432.45,UPI,Bangalore
ORD0012252,USR01653,2025-11-29,Home,7930.67,COD,Bangalore
ORD0012253,USR01654,2026-03-20,Books,7410.98,UPI,Delhi
ORD0012254,USR01654,2025-12-04,Home,1269.11,Card,Delhi
ORD0012255,USR01654,2026-02-26,Books,718.39,Card,Delhi
ORD0012256,USR01654,2025-12-02,Fashion,7245.92,Card,Delhi
ORD0012257,USR01654,2025-11-07,Books,4919.4,UPI,Delhi
ORD0012258,USR01654,2026-02-21,Fashion,1876.54,UPI,Delhi
ORD0012259,USR01654,2025-10-14,Home,4363.65,COD,Delhi
ORD0012260,USR01654,2025-10-18,Electronics,4794.47,UPI,Delhi
ORD0012261,USR01654,2025-10-28,Books,7610.89,Card,Delhi
ORD0012262,USR01654,2025-11-08,Electronics,8960.94,COD,Delhi
ORD0012263,USR01654,2026-01-30,Home,7366.01,UPI,Delhi
ORD0012264,USR01655,2025-12-22,Electronics,3450.35,Card,Bangalore
ORD0012265,USR01655,2026-02-03,Fashion,7764.57,Card,Bangalore
ORD0012266,USR01655,2026-02-25,Fashion,6847.39,UPI,Bangalore
ORD0012267,USR01655,2026-01-14,Books,4172.24,COD,Bangalore
ORD0012268,USR01655,2025-10-24,Books,6045.92,UPI,Bangalore
ORD0012269,USR01655,2025-11-18,Books,3965.48,Card,Bangalore
ORD0012270,USR01655,2026-01-15,Books,6735.63,UPI,Bangalore
ORD0012271,USR01655,2025-10-26,Home,4440.73,Card,Bangalore
ORD0012272,USR01655,2025-10-12,Home,2344.02,Card,Bangalore
ORD0012273,USR01656,2025-11-26,Books,1301.89,COD,Hyderabad
ORD0012274,USR01656,2026-01-18,Books,7155.37,UPI,Hyderabad
ORD0012275,USR01656,2025-12-19,Fashion,9885.92,Card,Hyderabad
ORD0012276,USR01656,2026-02-03,Fashion,6705.67,UPI,Hyderabad
ORD0012277,USR01656,2026-03-09,Electronics,2537.26,Card,Hyderabad
ORD0012278,USR01656,2025-10-27,Fashion,9846.37,Card,Hyderabad
ORD0012279,USR01656,2026-01-26,Fashion,3505.7,Card,Hyderabad
ORD0012280,USR01656,2026-01-09,Fashion,9975.96,COD,Hyderabad
ORD0012281,USR01656,2026-02-26,Electronics,5972.77,Card,Hyderabad
ORD0012282,USR01656,2025-11-28,Fashion,4462.36,COD,Hyderabad
ORD0012283,USR01656,2026-03-20,Fashion,3095.79,COD,Hyderabad
ORD0012284,USR01656,2026-01-12,Electronics,3259.96,COD,Hyderabad
ORD0012285,USR01656,2026-03-06,Fashion,7828.43,Card,Hyderabad
ORD0012286,USR01656,2026-02-04,Electronics,4274.37,Card,Hyderabad
ORD0012287,USR01657,2025-12-08,Home,6074.75,COD,Pune
ORD0012288,USR01657,2025-12-03,Fashion,2375.95,Card,Pune
ORD0012289,USR01657,2025-11-22,Electronics,3679.61,UPI,Pune
ORD0012290,USR01657,2025-11-06,Home,3020.33,UPI,Pune
ORD0012291,USR01657,2025-11-07,Books,5255.66,COD,Pune
ORD0012292,USR01657,2026-03-09,Fashion,2472.65,COD,Pune
ORD0012293,USR01657,2025-11-30,Electronics,2430.86,UPI,Pune
ORD0012294,USR01657,2026-03-03,Books,189.26,UPI,Pune
ORD0012295,USR01657,2025-12-11,Fashion,4146.39,COD,Pune
ORD0012296,USR01657,2025-11-04,Fashion,2160.53,Card,Pune
ORD0012297,USR01657,2026-01-05,Books,1886.38,UPI,Pune
ORD0012298,USR01657,2026-01-30,Fashion,6205.96,UPI,Pune
ORD0012299,USR01657,2025-11-20,Electronics,9318.27,COD,Pune
ORD0012300,USR01658,2025-11-19,Electronics,5976.67,Card,Hyderabad
ORD0012301,USR01658,2026-03-07,Books,3966.42,COD,Hyderabad
ORD0012302,USR01658,2026-01-26,Electronics,9478.94,Card,Hyderabad
ORD0012303,USR01658,2025-11-18,Home,1292.07,COD,Hyderabad
ORD0012304,USR01659,2025-10-10,Books,3701.95,COD,Delhi
ORD0012305,USR01659,2026-03-03,Home,5082.77,COD,Delhi
ORD0012306,USR01659,2025-12-10,Books,3981.92,Card,Delhi
ORD0012307,USR01659,2025-10-29,Books,3916.26,COD,Delhi
ORD0012308,USR01659,2025-10-12,Electronics,8512.99,Card,Delhi
ORD0012309,USR01660,2026-01-29,Fashion,1188.31,UPI,Mumbai
ORD0012310,USR01660,2026-01-15,Electronics,1427.74,Card,Mumbai
ORD0012311,USR01660,2025-10-06,Electronics,4538.67,UPI,Mumbai
ORD0012312,USR01660,2025-12-10,Home,1881.15,COD,Mumbai
ORD0012313,USR01660,2025-11-17,Books,1485.8,Card,Mumbai
ORD0012314,USR01660,2026-02-12,Books,8418.31,Card,Mumbai
ORD0012315,USR01660,2025-11-30,Electronics,1204.33,COD,Mumbai
ORD0012316,USR01661,2026-01-10,Electronics,3879.87,UPI,Bangalore
ORD0012317,USR01661,2025-11-03,Books,3344.03,UPI,Bangalore
ORD0012318,USR01661,2026-01-26,Books,2405.66,UPI,Bangalore
ORD0012319,USR01661,2026-02-04,Home,4349.96,Card,Bangalore
ORD0012320,USR01661,2026-01-04,Fashion,2025.84,UPI,Bangalore
ORD0012321,USR01661,2025-12-12,Books,1165.13,UPI,Bangalore
ORD0012322,USR01661,2025-10-24,Electronics,349.6,UPI,Bangalore
ORD0012323,USR01661,2026-03-15,Books,7051.97,Card,Bangalore
ORD0012324,USR01661,2026-01-21,Home,3330.32,Card,Bangalore
ORD0012325,USR01661,2025-10-03,Fashion,3456.79,COD,Bangalore
ORD0012326,USR01661,2026-03-16,Books,5696.33,UPI,Bangalore
ORD0012327,USR01662,2025-12-22,Books,9408.85,COD,Chennai
ORD0012328,USR01662,2025-12-02,Home,4487.21,COD,Chennai
ORD0012329,USR01662,2026-01-30,Books,480.51,UPI,Chennai
ORD0012330,USR01662,2025-12-19,Books,5459.17,COD,Chennai
ORD0012331,USR01662,2026-01-29,Electronics,3420.9,UPI,Chennai
ORD0012332,USR01662,2026-02-10,Fashion,7253.95,COD,Chennai
ORD0012333,USR01662,2025-10-24,Electronics,7303.88,Card,Chennai
ORD0012334,USR01662,2025-12-04,Fashion,5825.66,COD,Chennai
ORD0012335,USR01662,2025-12-14,Electronics,5727.01,UPI,Chennai
ORD0012336,USR01662,2026-02-11,Fashion,432.73,COD,Chennai
ORD0012337,USR01662,2025-12-08,Electronics,8899.58,Card,Chennai
ORD0012338,USR01662,2025-11-17,Electronics,4027.75,Card,Chennai
ORD0012339,USR01663,2026-01-28,Books,2483.08,Card,Mumbai
ORD0012340,USR01663,2026-01-31,Fashion,2587.19,COD,Mumbai
ORD0012341,USR01663,2026-01-14,Fashion,1026.72,UPI,Mumbai
ORD0012342,USR01663,2026-02-16,Books,4577.38,UPI,Mumbai
ORD0012343,USR01664,2025-12-13,Fashion,9738.44,Card,Hyderabad
ORD0012344,USR01664,2025-10-13,Electronics,4538.29,UPI,Hyderabad
ORD0012345,USR01664,2025-11-05,Electronics,4144.03,Card,Hyderabad
ORD0012346,USR01664,2026-03-03,Home,8517.62,Card,Hyderabad
ORD0012347,USR01664,2026-03-05,Electronics,381.57,UPI,Hyderabad
ORD0012348,USR01664,2025-11-11,Home,2348.76,COD,Hyderabad
ORD0012349,USR01664,2026-01-22,Electronics,8168.68,UPI,Hyderabad
ORD0012350,USR01664,2025-10-03,Books,6335.15,COD,Hyderabad
ORD0012351,USR01664,2025-10-18,Fashion,7038.46,COD,Hyderabad
ORD0012352,USR01664,2026-02-10,Home,6394.71,COD,Hyderabad
ORD0012353,USR01664,2025-12-21,Home,3376.39,Card,Hyderabad
ORD0012354,USR01664,2025-11-08,Home,4141.66,COD,Hyderabad
ORD0012355,USR01664,2026-03-09,Fashion,6608.76,Card,Hyderabad
ORD0012356,USR01665,2025-12-15,Books,8302.32,UPI,Hyderabad
ORD0012357,USR01665,2026-02-26,Electronics,9465.83,UPI,Hyderabad
ORD0012358,USR01665,2025-11-10,Books,5999.88,Card,Hyderabad
ORD0012359,USR01665,2025-12-15,Fashion,6672.35,COD,Hyderabad
ORD0012360,USR01665,2026-03-22,Fashion,968.57,UPI,Hyderabad
ORD0012361,USR01665,2026-03-22,Home,1584.31,Card,Hyderabad
ORD0012362,USR01665,2025-12-16,Electronics,6723.09,Card,Hyderabad
ORD0012363,USR01665,2026-03-23,Home,142.32,UPI,Hyderabad
ORD0012364,USR01665,2026-02-21,Fashion,3560.89,Card,Hyderabad
ORD0012365,USR01665,2025-10-28,Electronics,1449.26,COD,Hyderabad
ORD0012366,USR01665,2025-11-11,Home,3370.39,Card,Hyderabad
ORD0012367,USR01666,2025-10-21,Books,2780.7,UPI,Hyderabad
ORD0012368,USR01666,2025-11-28,Electronics,6454.69,COD,Hyderabad
ORD0012369,USR01666,2026-02-03,Fashion,6708.18,COD,Hyderabad
ORD0012370,USR01666,2026-03-25,Fashion,2356.22,Card,Hyderabad
ORD0012371,USR01666,2026-01-31,Electronics,2874.04,UPI,Hyderabad
ORD0012372,USR01666,2025-12-13,Books,5014.96,UPI,Hyderabad
ORD0012373,USR01666,2026-01-18,Home,9713.93,Card,Hyderabad
ORD0012374,USR01666,2026-02-05,Home,3763.27,UPI,Hyderabad
ORD0012375,USR01666,2026-01-01,Fashion,2521.14,COD,Hyderabad
ORD0012376,USR01666,2025-12-03,Home,7634.14,Card,Hyderabad
ORD0012377,USR01666,2026-03-13,Fashion,1709.5,UPI,Hyderabad
ORD0012378,USR01666,2025-12-13,Home,4626.58,Card,Hyderabad
ORD0012379,USR01666,2026-03-13,Fashion,5290.07,UPI,Hyderabad
ORD0012380,USR01666,2025-12-07,Fashion,4457.72,UPI,Hyderabad
ORD0012381,USR01667,2025-12-07,Books,9003.72,COD,Chennai
ORD0012382,USR01667,2026-02-02,Books,6889.05,COD,Chennai
ORD0012383,USR01668,2026-03-05,Home,7286.68,COD,Bangalore
ORD0012384,USR01668,2025-12-14,Electronics,3943.9,COD,Bangalore
ORD0012385,USR01668,2025-11-28,Books,1656.59,COD,Bangalore
ORD0012386,USR01668,2026-01-21,Home,5072.44,Card,Bangalore
ORD0012387,USR01668,2026-03-22,Books,925.9,UPI,Bangalore
ORD0012388,USR01668,2025-10-14,Home,5963.17,COD,Bangalore
ORD0012389,USR01668,2025-10-20,Electronics,3464.08,COD,Bangalore
ORD0012390,USR01669,2025-10-14,Fashion,369.56,COD,Chennai
ORD0012391,USR01669,2025-10-05,Electronics,4047.27,Card,Chennai
ORD0012392,USR01669,2025-12-29,Books,1501.66,COD,Chennai
ORD0012393,USR01669,2026-01-27,Fashion,7032.41,Card,Chennai
ORD0012394,USR01670,2026-03-25,Electronics,1562.79,Card,Pune
ORD0012395,USR01670,2026-03-14,Books,2904.7,COD,Pune
ORD0012396,USR01670,2026-03-10,Electronics,3346.75,UPI,Pune
ORD0012397,USR01670,2025-12-31,Fashion,6068.59,UPI,Pune
ORD0012398,USR01670,2025-12-01,Books,354.13,UPI,Pune
ORD0012399,USR01670,2026-01-05,Books,9127.09,Card,Pune
ORD0012400,USR01670,2025-09-30,Electronics,1599.7,Card,Pune
ORD0012401,USR01670,2026-02-20,Fashion,3411.61,UPI,Pune
ORD0012402,USR01670,2025-11-12,Books,4745.79,COD,Pune
ORD0012403,USR01670,2026-03-08,Fashion,5040.0,COD,Pune
ORD0012404,USR01670,2026-01-22,Home,9242.02,UPI,Pune
ORD0012405,USR01670,2025-12-21,Fashion,2373.16,Card,Pune
ORD0012406,USR01670,2025-11-22,Fashion,7873.24,COD,Pune
ORD0012407,USR01670,2026-03-09,Fashion,7362.45,COD,Pune
ORD0012408,USR01671,2026-02-26,Fashion,8641.95,COD,Pune
ORD0012409,USR01671,2025-12-01,Home,4727.19,UPI,Pune
ORD0012410,USR01671,2025-11-14,Fashion,5462.84,UPI,Pune
ORD0012411,USR01671,2026-01-17,Books,6570.4,COD,Pune
ORD0012412,USR01671,2026-03-12,Fashion,506.67,UPI,Pune
ORD0012413,USR01671,2026-01-03,Fashion,331.05,Card,Pune
ORD0012414,USR01671,2026-01-13,Home,1926.22,Card,Pune
ORD0012415,USR01672,2026-03-11,Electronics,6419.62,UPI,Pune
ORD0012416,USR01672,2025-10-25,Electronics,7369.3,COD,Pune
ORD0012417,USR01672,2026-01-29,Home,9098.64,Card,Pune
ORD0012418,USR01672,2025-11-10,Home,4283.57,UPI,Pune
ORD0012419,USR01672,2025-12-12,Home,4362.59,COD,Pune
ORD0012420,USR01672,2026-03-01,Home,4615.37,UPI,Pune
ORD0012421,USR01672,2026-03-08,Electronics,7851.36,UPI,Pune
ORD0012422,USR01672,2026-01-30,Home,3697.61,UPI,Pune
ORD0012423,USR01672,2026-01-18,Home,5514.74,UPI,Pune
ORD0012424,USR01672,2026-03-20,Home,8919.03,Card,Pune
ORD0012425,USR01672,2025-12-10,Books,2569.22,Card,Pune
ORD0012426,USR01672,2026-02-25,Electronics,854.09,UPI,Pune
ORD0012427,USR01673,2025-10-24,Books,5442.85,COD,Delhi
ORD0012428,USR01673,2026-02-13,Electronics,5732.16,Card,Delhi
ORD0012429,USR01673,2026-02-21,Books,7391.03,Card,Delhi
ORD0012430,USR01673,2026-03-17,Electronics,2768.11,COD,Delhi
ORD0012431,USR01674,2025-10-02,Home,8664.93,UPI,Chennai
ORD0012432,USR01674,2025-11-21,Home,6443.46,Card,Chennai
ORD0012433,USR01674,2025-12-03,Home,8220.19,UPI,Chennai
ORD0012434,USR01674,2025-12-01,Electronics,6679.57,UPI,Chennai
ORD0012435,USR01674,2025-10-22,Books,8940.85,UPI,Chennai
ORD0012436,USR01674,2025-12-10,Home,6720.19,Card,Chennai
ORD0012437,USR01674,2025-12-14,Fashion,4398.05,Card,Chennai
ORD0012438,USR01674,2026-03-25,Home,2284.18,UPI,Chennai
ORD0012439,USR01674,2025-12-05,Electronics,2299.51,COD,Chennai
ORD0012440,USR01674,2025-11-03,Fashion,9193.88,Card,Chennai
ORD0012441,USR01674,2025-12-25,Electronics,1816.39,COD,Chennai
ORD0012442,USR01674,2025-10-30,Electronics,4648.35,UPI,Chennai
ORD0012443,USR01674,2025-11-11,Fashion,7399.81,Card,Chennai
ORD0012444,USR01675,2026-02-02,Books,1138.28,Card,Delhi
ORD0012445,USR01675,2025-11-29,Home,4618.9,UPI,Delhi
ORD0012446,USR01675,2026-03-15,Fashion,3046.45,UPI,Delhi
ORD0012447,USR01675,2025-11-15,Fashion,844.16,UPI,Delhi
ORD0012448,USR01675,2025-12-31,Books,487.92,Card,Delhi
ORD0012449,USR01675,2025-10-13,Books,2875.72,Card,Delhi
ORD0012450,USR01675,2026-03-13,Books,880.4,COD,Delhi
ORD0012451,USR01675,2026-01-13,Fashion,3933.41,UPI,Delhi
ORD0012452,USR01676,2025-10-07,Home,2511.67,UPI,Bangalore
ORD0012453,USR01676,2025-10-08,Fashion,5806.62,COD,Bangalore
ORD0012454,USR01676,2026-03-13,Books,2258.82,UPI,Bangalore
ORD0012455,USR01676,2025-10-26,Home,7003.01,UPI,Bangalore
ORD0012456,USR01676,2026-03-17,Electronics,3621.76,COD,Bangalore
ORD0012457,USR01676,2026-03-11,Fashion,8772.61,COD,Bangalore
ORD0012458,USR01677,2025-10-25,Electronics,351.08,COD,Pune
ORD0012459,USR01677,2025-11-21,Fashion,1619.07,Card,Pune
ORD0012460,USR01678,2025-12-06,Fashion,6340.01,Card,Chennai
ORD0012461,USR01678,2025-11-18,Fashion,3258.93,Card,Chennai
ORD0012462,USR01678,2026-01-12,Electronics,9525.2,Card,Chennai
ORD0012463,USR01679,2025-10-18,Books,7557.02,COD,Pune
ORD0012464,USR01679,2026-03-10,Fashion,600.25,COD,Pune
ORD0012465,USR01679,2026-01-31,Fashion,6073.07,Card,Pune
ORD0012466,USR01679,2025-10-01,Books,6525.95,UPI,Pune
ORD0012467,USR01679,2025-10-24,Fashion,1178.19,Card,Pune
ORD0012468,USR01679,2025-12-08,Fashion,8271.18,UPI,Pune
ORD0012469,USR01679,2026-02-26,Home,4816.53,UPI,Pune
ORD0012470,USR01679,2025-10-10,Books,7332.82,Card,Pune
ORD0012471,USR01680,2025-10-05,Electronics,4787.89,COD,Hyderabad
ORD0012472,USR01680,2025-12-27,Books,524.98,Card,Hyderabad
ORD0012473,USR01680,2025-11-16,Home,6810.73,COD,Hyderabad
ORD0012474,USR01680,2025-12-10,Electronics,7077.54,COD,Hyderabad
ORD0012475,USR01680,2026-03-07,Books,8781.69,Card,Hyderabad
ORD0012476,USR01680,2025-11-14,Home,9888.67,UPI,Hyderabad
ORD0012477,USR01680,2025-11-12,Home,6650.9,UPI,Hyderabad
ORD0012478,USR01680,2025-12-17,Fashion,6606.05,Card,Hyderabad
ORD0012479,USR01680,2026-02-18,Fashion,7441.9,COD,Hyderabad
ORD0012480,USR01680,2026-02-19,Home,439.62,Card,Hyderabad
ORD0012481,USR01680,2026-03-02,Electronics,5020.31,Card,Hyderabad
ORD0012482,USR01681,2026-03-18,Home,172.64,UPI,Delhi
ORD0012483,USR01681,2025-12-15,Home,9996.42,UPI,Delhi
ORD0012484,USR01682,2026-03-12,Home,178.46,UPI,Delhi
ORD0012485,USR01682,2025-12-11,Home,453.52,COD,Delhi
ORD0012486,USR01682,2025-10-09,Home,1536.98,Card,Delhi
ORD0012487,USR01683,2026-01-03,Electronics,4250.83,UPI,Delhi
ORD0012488,USR01683,2025-11-06,Books,1048.08,COD,Delhi
ORD0012489,USR01683,2026-01-28,Books,6621.63,Card,Delhi
ORD0012490,USR01683,2025-12-13,Home,9267.79,UPI,Delhi
ORD0012491,USR01683,2026-03-04,Home,7079.57,COD,Delhi
ORD0012492,USR01683,2026-03-22,Electronics,614.24,Card,Delhi
ORD0012493,USR01683,2026-03-10,Books,8065.66,Card,Delhi
ORD0012494,USR01683,2026-03-04,Electronics,468.85,Card,Delhi
ORD0012495,USR01683,2025-11-26,Books,5197.31,UPI,Delhi
ORD0012496,USR01683,2025-10-28,Fashion,1791.12,UPI,Delhi
ORD0012497,USR01684,2026-02-27,Electronics,871.48,COD,Mumbai
ORD0012498,USR01684,2025-12-15,Home,644.77,Card,Mumbai
ORD0012499,USR01684,2026-01-28,Fashion,2047.42,COD,Mumbai
ORD0012500,USR01684,2026-03-13,Books,6621.18,UPI,Mumbai
ORD0012501,USR01684,2026-01-13,Home,9198.79,Card,Mumbai
ORD0012502,USR01684,2026-03-22,Books,7302.27,COD,Mumbai
ORD0012503,USR01684,2025-11-07,Books,3254.18,COD,Mumbai
ORD0012504,USR01684,2025-11-20,Books,5337.35,Card,Mumbai
ORD0012505,USR01684,2026-02-08,Books,6203.14,COD,Mumbai
ORD0012506,USR01684,2025-12-01,Home,8094.11,Card,Mumbai
ORD0012507,USR01684,2025-12-02,Electronics,6084.2,Card,Mumbai
ORD0012508,USR01684,2026-03-14,Electronics,7578.27,Card,Mumbai
ORD0012509,USR01684,2025-10-20,Electronics,8425.09,Card,Mumbai
ORD0012510,USR01684,2025-11-08,Electronics,4271.09,UPI,Mumbai
ORD0012511,USR01685,2025-11-21,Home,9184.45,COD,Delhi
ORD0012512,USR01685,2025-10-09,Books,6294.5,UPI,Delhi
ORD0012513,USR01685,2026-01-12,Electronics,2691.99,UPI,Delhi
ORD0012514,USR01685,2026-03-19,Fashion,6141.14,COD,Delhi
ORD0012515,USR01685,2026-03-20,Home,4585.04,COD,Delhi
ORD0012516,USR01685,2025-10-14,Books,6807.35,UPI,Delhi
ORD0012517,USR01686,2025-12-29,Home,9228.79,Card,Pune
ORD0012518,USR01686,2026-01-22,Books,4713.14,Card,Pune
ORD0012519,USR01686,2026-01-25,Books,665.15,Card,Pune
ORD0012520,USR01686,2026-02-09,Home,6165.48,UPI,Pune
ORD0012521,USR01686,2025-11-09,Home,7353.35,UPI,Pune
ORD0012522,USR01686,2025-10-30,Books,9257.94,UPI,Pune
ORD0012523,USR01686,2026-03-24,Electronics,6944.13,Card,Pune
ORD0012524,USR01686,2026-02-20,Books,4726.56,COD,Pune
ORD0012525,USR01686,2026-02-20,Home,7048.71,Card,Pune
ORD0012526,USR01686,2026-01-29,Fashion,5703.67,UPI,Pune
ORD0012527,USR01686,2026-03-17,Home,9834.88,COD,Pune
ORD0012528,USR01686,2025-12-12,Fashion,6567.23,Card,Pune
ORD0012529,USR01686,2025-10-21,Books,4357.12,COD,Pune
ORD0012530,USR01687,2025-12-19,Home,3556.03,UPI,Hyderabad
ORD0012531,USR01687,2026-01-18,Home,8497.54,Card,Hyderabad
ORD0012532,USR01687,2026-01-08,Electronics,837.34,COD,Hyderabad
ORD0012533,USR01687,2025-12-22,Home,7812.81,Card,Hyderabad
ORD0012534,USR01687,2025-11-21,Books,7029.8,COD,Hyderabad
ORD0012535,USR01687,2025-10-25,Fashion,5722.19,Card,Hyderabad
ORD0012536,USR01687,2026-02-21,Home,2686.07,Card,Hyderabad
ORD0012537,USR01688,2026-02-02,Electronics,3503.04,UPI,Chennai
ORD0012538,USR01688,2026-02-02,Home,1759.07,UPI,Chennai
ORD0012539,USR01688,2025-11-12,Books,108.41,UPI,Chennai
ORD0012540,USR01688,2026-02-13,Books,6602.19,COD,Chennai
ORD0012541,USR01688,2025-11-10,Fashion,9579.15,Card,Chennai
ORD0012542,USR01688,2025-12-16,Books,9383.63,UPI,Chennai
ORD0012543,USR01688,2026-01-02,Home,1669.8,UPI,Chennai
ORD0012544,USR01689,2026-02-04,Fashion,5464.77,Card,Chennai
ORD0012545,USR01689,2026-03-14,Electronics,1903.23,COD,Chennai
