user_id,join_date,city,country,account_age_days,loyalty_tier,num_devices_used,primary_device,is_fraud_ground_truth
USR01260,2025-03-23,Chennai,India,369,Gold,3,iOS,0
USR01261,2023-07-21,Pune,India,980,Silver,3,iOS,1
USR01262,2024-04-30,Hyderabad,India,696,Bronze,2,Web,0
USR01263,2024-04-17,Mumbai,India,709,Silver,1,Web,1
USR01264,2024-11-14,Pune,India,498,Silver,2,Web,0
USR01265,2024-02-24,Bangalore,India,762,Silver,2,iOS,0
USR01266,2023-12-19,Bangalore,India,829,Gold,1,Android,0
USR01267,2024-08-29,Pune,India,575,Bronze,1,Web,1
USR01268,2023-09-07,Hyderabad,India,932,Gold,2,Web,0
USR01269,2024-08-22,Pune,India,582,Silver,2,Android,0
USR01270,2024-12-20,Chennai,India,462,Silver,2,Android,0
USR01271,2024-07-28,Hyderabad,India,607,Bronze,2,iOS,0
USR01272,2024-04-03,Bangalore,India,723,Silver,2,iOS,0
USR01273,2024-03-14,Bangalore,India,743,Gold,3,Web,0
USR01274,2025-12-15,Delhi,India,102,Gold,1,iOS,0
USR01275,2025-10-08,Bangalore,India,170,Gold,1,Android,1
USR01276,2025-04-19,Mumbai,India,342,Bronze,2,Web,1
USR01277,2024-05-19,Hyderabad,India,677,Bronze,2,Android,0
USR01278,2024-08-15,Delhi,India,589,Silver,3,iOS,0
USR01279,2024-04-21,Mumbai,India,705,Silver,3,Android,1
USR01280,2025-04-20,Pune,India,341,Bronze,3,Web,0
USR01281,2025-06-17,Bangalore,India,283,Bronze,3,iOS,0
USR01282,2023-10-30,Mumbai,India,879,Gold,2,iOS,0
USR01283,2025-02-21,Bangalore,India,399,Bronze,3,iOS,0
USR01284,2025-11-13,Pune,India,134,Gold,2,Android,0
USR01285,2023-12-28,Mumbai,India,820,Silver,1,Web,1
USR01286,2023-08-31,Bangalore,India,939,Gold,3,Web,0
USR01287,2025-03-21,Delhi,India,371,Silver,2,Web,0
USR01288,2024-11-08,Mumbai,India,504,Gold,2,Android,0
USR01289,2026-02-07,Mumbai,India,48,Bronze,1,iOS,0
USR01290,2024-07-26,Mumbai,India,609,Bronze,2,Web,0
USR01291,2025-12-22,Delhi,India,95,Gold,1,Web,1
USR01292,2024-09-16,Hyderabad,India,557,Bronze,1,Android,0
USR01293,2025-10-13,Pune,India,165,Silver,2,Android,1
USR01294,2023-07-11,Hyderabad,India,990,Gold,2,Android,0
USR01295,2025-04-30,Hyderabad,India,331,Bronze,3,Android,0
USR01296,2024-07-23,Hyderabad,India,612,Bronze,2,Web,0
USR01297,2023-10-11,Mumbai,India,898,Bronze,1,iOS,0
USR01298,2024-06-03,Bangalore,India,662,Silver,1,Android,0
USR01299,2025-06-26,Hyderabad,India,274,Bronze,2,Web,0
USR01300,2024-05-20,Pune,India,676,Bronze,2,Android,1
USR01301,2024-05-15,Chennai,India,681,Gold,1,Android,0
USR01302,2024-02-24,Chennai,India,762,Gold,3,Android,0
USR01303,2024-06-27,Hyderabad,India,638,Silver,2,Web,1
USR01304,2024-07-01,Delhi,India,634,Gold,3,Web,0
USR01305,2024-03-30,Delhi,India,727,Silver,1,Web,0
USR01306,2025-11-22,Pune,India,125,Silver,1,Android,0
USR01307,2025-12-17,Mumbai,India,100,Bronze,2,Android,0
USR01308,2025-11-24,Mumbai,India,123,Gold,1,Web,0
USR01309,2023-10-23,Hyderabad,India,886,Silver,3,iOS,0
USR01310,2024-04-02,Bangalore,India,724,Bronze,1,Android,0
USR01311,2023-10-10,Bangalore,India,899,Gold,1,Android,0
USR01312,2025-03-29,Delhi,India,363,Gold,1,Web,0
USR01313,2024-08-15,Chennai,India,589,Gold,1,Web,0
USR01314,2023-12-15,Bangalore,India,833,Gold,3,Android,0
USR01315,2024-08-07,Pune,India,597,Silver,2,Android,1
USR01316,2025-11-29,Chennai,India,118,Gold,3,Web,1
USR01317,2025-04-25,Delhi,India,336,Gold,2,iOS,1
USR01318,2025-02-06,Bangalore,India,414,Gold,2,Android,0
USR01319,2023-10-26,Delhi,India,883,Silver,3,iOS,0
USR01320,2025-11-29,Mumbai,India,118,Bronze,1,iOS,0
USR01321,2025-03-15,Pune,India,377,Gold,3,Android,0
USR01322,2024-09-06,Chennai,India,567,Bronze,2,iOS,0
USR01323,2023-12-03,Bangalore,India,845,Bronze,2,iOS,1
USR01324,2025-01-21,Chennai,India,430,Silver,1,iOS,0
USR01325,2025-06-11,Chennai,India,289,Gold,3,Android,1
USR01326,2025-09-10,Hyderabad,India,198,Bronze,2,Android,0
USR01327,2024-09-28,Chennai,India,545,Bronze,2,Android,1
USR01328,2025-06-01,Bangalore,India,299,Bronze,1,Android,0
USR01329,2025-09-18,Mumbai,India,190,Silver,3,Web,1
USR01330,2023-11-06,Bangalore,India,872,Gold,2,Web,0
USR01331,2024-05-06,Chennai,India,690,Silver,1,iOS,0
USR01332,2024-04-17,Pune,India,709,Silver,2,Android,0
USR01333,2023-12-14,Pune,India,834,Gold,2,Web,0
USR01334,2024-07-11,Chennai,India,624,Bronze,2,iOS,0
USR01335,2025-08-18,Mumbai,India,221,Silver,3,Android,1
USR01336,2025-04-10,Chennai,India,351,Bronze,3,Android,0
USR01337,2023-11-25,Chennai,India,853,Silver,2,iOS,0
USR01338,2025-01-22,Chennai,India,429,Gold,3,Web,0
USR01339,2023-09-21,Pune,India,918,Gold,3,Android,0
USR01340,2024-09-22,Bangalore,India,551,Gold,2,iOS,1
USR01341,2025-11-26,Pune,India,121,Bronze,3,Android,0
USR01342,2025-09-14,Delhi,India,194,Bronze,2,iOS,0
USR01343,2026-01-30,Mumbai,India,56,Silver,2,Web,0
USR01344,2024-10-06,Chennai,India,537,Bronze,2,iOS,0
USR01345,2024-05-26,Pune,India,670,Gold,1,Web,0
USR01346,2024-01-09,Pune,India,808,Bronze,2,Android,0
USR01347,2024-12-30,Mumbai,India,452,Gold,2,Android,0
USR01348,2024-10-13,Pune,India,530,Bronze,1,Android,1
USR01349,2026-03-08,Hyderabad,India,19,Silver,2,Web,0
USR01350,2023-12-03,Chennai,India,845,Gold,3,iOS,0
USR01351,2023-09-13,Delhi,India,926,Silver,1,Android,0
USR01352,2023-12-06,Pune,India,842,Silver,3,Web,0
USR01353,2024-01-04,Mumbai,India,813,Bronze,1,iOS,1
USR01354,2025-12-20,Hyderabad,India,97,Silver,2,Web,0
USR01355,2025-12-12,Mumbai,India,105,Silver,3,Web,0
USR01356,2026-03-17,Chennai,India,10,Gold,3,Android,0
USR01357,2025-10-02,Hyderabad,India,176,Silver,1,Web,1
USR01358,2024-08-02,Bangalore,India,602,Bronze,2,iOS,1
USR01359,2024-11-26,Chennai,India,486,Bronze,1,iOS,0
USR01360,2025-06-29,Delhi,India,271,Silver,1,Android,1
USR01361,2024-08-20,Chennai,India,584,Gold,1,Web,0
USR01362,2025-09-24,Mumbai,India,184,Bronze,1,Web,1
USR01363,2026-01-12,Chennai,India,74,Bronze,1,Android,0
USR01364,2024-01-25,Mumbai,India,792,Bronze,2,Android,0
USR01365,2026-02-03,Hyderabad,India,52,Silver,3,iOS,0
USR01366,2023-12-13,Delhi,India,835,Bronze,1,Android,1
USR01367,2024-04-16,Chennai,India,710,Gold,3,Web,0
USR01368,2025-05-07,Pune,India,324,Silver,1,Android,1
USR01369,2023-10-11,Bangalore,India,898,Bronze,1,iOS,1
USR01370,2025-04-13,Pune,India,348,Silver,1,iOS,0
USR01371,2025-06-08,Mumbai,India,292,Gold,2,iOS,0
USR01372,2025-07-21,Mumbai,India,249,Gold,2,Web,0
USR01373,2024-04-01,Mumbai,India,725,Bronze,3,Android,1
USR01374,2025-12-19,Chennai,India,98,Bronze,3,iOS,0
USR01375,2025-10-18,Mumbai,India,160,Silver,2,iOS,1
USR01376,2023-10-17,Bangalore,India,892,Silver,1,Android,0
USR01377,2024-10-15,Chennai,India,528,Silver,2,Android,0
USR01378,2024-12-22,Bangalore,India,460,Bronze,2,iOS,1
USR01379,2024-07-31,Chennai,India,604,Silver,3,Web,0
USR01380,2024-12-09,Chennai,India,473,Bronze,1,iOS,0
USR01381,2025-11-12,Bangalore,India,135,Gold,1,iOS,0
USR01382,2025-06-08,Delhi,India,292,Gold,1,Web,1
USR01383,2024-10-17,Delhi,India,526,Bronze,1,Android,1
USR01384,2026-01-08,Hyderabad,India,78,Bronze,2,Android,0
USR01385,2026-02-13,Chennai,India,42,Silver,2,Web,0
USR01386,2024-11-14,Pune,India,498,Bronze,3,iOS,0
USR01387,2023-10-09,Mumbai,India,900,Gold,2,iOS,0
USR01388,2024-05-08,Pune,India,688,Gold,1,iOS,0
USR01389,2024-04-23,Mumbai,India,703,Bronze,3,Web,0
USR01390,2024-10-08,Delhi,India,535,Silver,3,iOS,0
USR01391,2023-12-17,Mumbai,India,831,Bronze,1,Web,0
USR01392,2026-02-17,Bangalore,India,38,Bronze,2,Android,1
USR01393,2025-03-22,Delhi,India,370,Gold,1,iOS,0
USR01394,2024-08-21,Pune,India,583,Silver,1,iOS,1
USR01395,2025-04-30,Pune,India,331,Bronze,2,Web,0
USR01396,2025-01-30,Mumbai,India,421,Gold,2,Android,0
USR01397,2025-12-26,Pune,India,91,Silver,2,Android,0
USR01398,2023-08-16,Chennai,India,954,Gold,3,Android,0
USR01399,2024-08-12,Hyderabad,India,592,Gold,3,Android,0
USR01400,2025-12-10,Delhi,India,107,Silver,1,iOS,0
USR01401,2024-10-20,Bangalore,India,523,Silver,2,Web,0
USR01402,2025-10-15,Pune,India,163,Silver,3,iOS,0
USR01403,2025-08-11,Hyderabad,India,228,Silver,1,Android,1
USR01404,2026-02-26,Mumbai,India,29,Bronze,3,Android,0
USR01405,2025-10-21,Chennai,India,157,Bronze,3,Android,0
USR01406,2025-03-16,Mumbai,India,376,Bronze,2,iOS,0
USR01407,2024-01-06,Hyderabad,India,811,Silver,2,iOS,1
USR01408,2024-03-29,Mumbai,India,728,Gold,3,iOS,0
USR01409,2024-11-22,Delhi,India,490,Silver,2,iOS,0
USR01410,2025-12-08,Hyderabad,India,109,Silver,3,Android,0
USR01411,2025-01-29,Mumbai,India,422,Bronze,1,Web,0
USR01412,2023-07-07,Bangalore,India,994,Gold,2,Web,0
USR01413,2025-05-07,Chennai,India,324,Bronze,2,Android,1
USR01414,2023-09-13,Bangalore,India,926,Bronze,3,Android,0
USR01415,2023-11-01,Pune,India,877,Bronze,2,iOS,0
USR01416,2025-06-07,Hyderabad,India,293,Gold,1,Android,0
USR01417,2026-01-09,Pune,India,77,Silver,3,iOS,0
USR01418,2025-10-05,Delhi,India,173,Bronze,3,iOS,1
USR01419,2025-01-22,Hyderabad,India,429,Gold,1,Web,1
USR01420,2024-07-08,Chennai,India,627,Bronze,2,Android,1
USR01421,2024-05-30,Hyderabad,India,666,Bronze,2,Android,0
USR01422,2026-01-23,Mumbai,India,63,Bronze,2,Android,0
USR01423,2024-10-27,Delhi,India,516,Bronze,1,Android,1
USR01424,2023-09-06,Hyderabad,India,933,Silver,3,Web,0
USR01425,2024-07-21,Pune,India,614,Gold,3,Android,0
USR01426,2023-09-08,Chennai,India,931,Gold,3,iOS,0
USR01427,2024-01-23,Mumbai,India,794,Bronze,3,Android,0
USR01428,2025-09-29,Delhi,India,179,Gold,2,iOS,0
USR01429,2024-05-07,Delhi,India,689,Bronze,3,iOS,0
USR01430,2025-10-18,Mumbai,India,160,Bronze,3,iOS,0
USR01431,2026-01-30,Mumbai,India,56,Bronze,3,Web,0
USR01432,2025-03-17,Hyderabad,India,375,Gold,1,iOS,0
USR01433,2024-01-06,Hyderabad,India,811,Bronze,3,iOS,0
USR01434,2023-07-29,Pune,India,972,Silver,2,Android,0
USR01435,2025-04-21,Bangalore,India,340,Bronze,2,Android,0
USR01436,2024-10-31,Bangalore,India,512,Silver,2,iOS,1
USR01437,2024-06-17,Delhi,India,648,Bronze,3,Web,0
USR01438,2025-05-03,Chennai,India,328,Gold,1,Android,0
USR01439,2025-02-24,Pune,India,396,Silver,2,iOS,0
USR01440,2023-10-12,Hyderabad,India,897,Gold,3,iOS,0
USR01441,2024-04-26,Mumbai,India,700,Bronze,2,iOS,0
USR01442,2026-01-04,Hyderabad,India,82,Bronze,1,iOS,0
USR01443,2023-11-12,Delhi,India,866,Gold,3,Web,0
USR01444,2024-01-12,Delhi,India,805,Gold,1,Web,1
USR01445,2024-06-07,Mumbai,India,658,Silver,2,Web,0
USR01446,2023-11-16,Bangalore,India,862,Silver,2,Web,0
USR01447,2025-03-20,Hyderabad,India,372,Silver,3,Web,0
USR01448,2024-05-07,Chennai,India,689,Silver,2,iOS,0
USR01449,2024-09-15,Bangalore,India,558,Bronze,3,Android,0
USR01450,2023-11-03,Bangalore,India,875,Gold,3,Android,0
USR01451,2025-10-30,Mumbai,India,148,Silver,2,Android,0
USR01452,2024-02-05,Hyderabad,India,781,Gold,2,iOS,0
USR01453,2024-08-22,Chennai,India,582,Bronze,3,Android,0
USR01454,2023-12-03,Mumbai,India,845,Bronze,3,Web,0
USR01455,2026-03-15,Delhi,India,12,Silver,2,Web,0
USR01456,2025-11-17,Pune,India,130,Bronze,1,Android,1
USR01457,2025-04-11,Chennai,India,350,Silver,1,iOS,0
USR01458,2024-04-03,Delhi,India,723,Bronze,1,Android,0
USR01459,2023-07-29,Chennai,India,972,Silver,1,Web,1
USR01460,2024-07-31,Pune,India,604,Silver,3,Web,1
USR01461,2025-11-09,Mumbai,India,138,Gold,3,Web,0
USR01462,2024-09-29,Bangalore,India,544,Gold,1,Web,0
USR01463,2025-05-03,Delhi,India,328,Gold,2,Android,1
USR01464,2025-10-16,Hyderabad,India,162,Gold,1,iOS,0
USR01465,2024-09-20,Delhi,India,553,Silver,3,Android,1
USR01466,2024-09-16,Mumbai,India,557,Bronze,2,Android,0
USR01467,2025-03-21,Chennai,India,371,Bronze,2,Android,1
USR01468,2025-12-11,Chennai,India,106,Silver,1,Android,0
USR01469,2025-11-01,Bangalore,India,146,Gold,2,Android,0
USR01470,2024-09-17,Delhi,India,556,Silver,3,Web,0
USR01471,2024-06-26,Delhi,India,639,Silver,1,Android,0
USR01472,2024-12-08,Mumbai,India,474,Bronze,3,Web,0
USR01473,2025-01-28,Pune,India,423,Bronze,1,Android,0
USR01474,2024-12-16,Chennai,India,466,Silver,1,Android,0
USR01475,2024-07-27,Bangalore,India,608,Gold,1,Web,0
USR01476,2025-03-11,Hyderabad,India,381,Gold,3,Android,0
USR01477,2026-02-01,Bangalore,India,54,Silver,1,iOS,0
USR01478,2024-07-29,Delhi,India,606,Bronze,2,Web,0
USR01479,2024-07-06,Hyderabad,India,629,Gold,2,iOS,0
USR01480,2024-02-19,Pune,India,767,Silver,1,Android,0
USR01481,2024-06-18,Pune,India,647,Gold,3,Web,0
USR01482,2024-11-04,Chennai,India,508,Silver,2,Android,0
USR01483,2025-11-23,Pune,India,124,Gold,2,Android,0
USR01484,2024-09-24,Hyderabad,India,549,Silver,3,Web,0
USR01485,2025-07-14,Pune,India,256,Silver,3,Android,0
USR01486,2025-10-22,Delhi,India,156,Gold,2,Android,0
USR01487,2025-01-30,Pune,India,421,Gold,3,iOS,0
USR01488,2025-09-24,Chennai,India,184,Bronze,1,Android,0
USR01489,2026-02-27,Chennai,India,28,Silver,3,Web,0
USR01490,2025-09-24,Delhi,India,184,Gold,2,Web,0
USR01491,2023-08-15,Mumbai,India,955,Silver,2,Android,0
USR01492,2024-02-19,Bangalore,India,767,Gold,1,Android,0
USR01493,2023-08-17,Delhi,India,953,Silver,3,iOS,0
USR01494,2025-01-09,Delhi,India,442,Gold,1,Android,0
USR01495,2023-09-05,Pune,India,934,Gold,3,Web,0
USR01496,2025-06-09,Pune,India,291,Silver,1,iOS,0
USR01497,2025-04-27,Mumbai,India,334,Silver,2,Android,1
USR01498,2026-03-11,Delhi,India,16,Gold,2,Android,0
USR01499,2023-12-18,Bangalore,India,830,Silver,1,Android,0
USR01500,2024-10-05,Pune,India,538,Bronze,3,Android,0
USR01501,2024-02-12,Hyderabad,India,774,Silver,3,Web,0
USR01502,2024-06-27,Hyderabad,India,638,Bronze,3,iOS,0
USR01503,2025-03-03,Hyderabad,India,389,Silver,1,iOS,0
USR01504,2026-01-04,Chennai,India,82,Silver,1,Android,0
USR01505,2024-07-28,Hyderabad,India,607,Gold,1,Web,0
USR01506,2023-08-14,Pune,India,956,Bronze,2,Android,0
USR01507,2024-03-30,Hyderabad,India,727,Bronze,1,Android,0
USR01508,2023-07-30,Bangalore,India,971,Bronze,1,iOS,1
USR01509,2023-10-01,Bangalore,India,908,Bronze,3,Android,0
USR01510,2024-09-22,Bangalore,India,551,Bronze,1,iOS,1
USR01511,2025-01-07,Delhi,India,444,Gold,2,Android,0
USR01512,2024-09-30,Chennai,India,543,Bronze,2,iOS,0
USR01513,2025-09-14,Chennai,India,194,Gold,3,iOS,0
USR01514,2023-12-14,Pune,India,834,Bronze,1,iOS,0
USR01515,2023-12-05,Pune,India,843,Bronze,1,Web,1
USR01516,2025-04-17,Hyderabad,India,344,Bronze,1,Android,0
USR01517,2024-03-15,Mumbai,India,742,Silver,3,Android,0
USR01518,2024-04-23,Delhi,India,703,Silver,2,Web,0
USR01519,2026-01-18,Chennai,India,68,Gold,3,Web,0
USR01520,2024-10-27,Chennai,India,516,Silver,3,Web,0
USR01521,2024-07-07,Bangalore,India,628,Silver,3,Android,0
USR01522,2023-10-02,Mumbai,India,907,Bronze,2,iOS,1
USR01523,2023-09-25,Chennai,India,914,Gold,3,iOS,1
USR01524,2025-05-05,Delhi,India,326,Bronze,3,iOS,0
USR01525,2023-08-29,Mumbai,India,941,Silver,1,Android,0
USR01526,2023-10-31,Bangalore,India,878,Gold,1,Web,0
USR01527,2024-11-23,Chennai,India,489,Silver,2,Android,0
USR01528,2025-03-28,Mumbai,India,364,Bronze,1,Android,0
USR01529,2026-02-02,Delhi,India,53,Gold,1,iOS,0
USR01530,2025-12-16,Mumbai,India,101,Silver,1,Android,0
USR01531,2023-09-28,Bangalore,India,911,Silver,1,iOS,0
USR01532,2025-02-11,Hyderabad,India,409,Gold,3,iOS,0
USR01533,2024-01-19,Mumbai,India,798,Gold,2,Web,1
USR01534,2024-11-18,Hyderabad,India,494,Bronze,1,iOS,0
USR01535,2023-08-23,Hyderabad,India,947,Silver,2,Android,0
USR01536,2025-06-24,Hyderabad,India,276,Bronze,2,iOS,0
USR01537,2024-07-10,Hyderabad,India,625,Silver,3,iOS,0
USR01538,2025-07-24,Delhi,India,246,Silver,3,Web,1
USR01539,2024-03-14,Mumbai,India,743,Bronze,2,Web,0
USR01540,2025-08-23,Pune,India,216,Bronze,1,Android,0
USR01541,2025-09-21,Pune,India,187,Silver,3,Web,1
USR01542,2024-05-29,Hyderabad,India,667,Gold,2,Android,0
USR01543,2025-02-27,Chennai,India,393,Bronze,2,iOS,0
USR01544,2025-07-22,Chennai,India,248,Silver,3,Web,1
USR01545,2025-08-08,Pune,India,231,Silver,1,Web,0
USR01546,2024-05-02,Delhi,India,694,Silver,1,iOS,0
USR01547,2024-01-27,Mumbai,India,790,Silver,3,Web,0
USR01548,2024-01-18,Mumbai,India,799,Gold,2,Web,0
USR01549,2023-07-17,Chennai,India,984,Gold,3,Web,0
USR01550,2024-01-17,Chennai,India,800,Bronze,3,Android,0
USR01551,2025-04-12,Hyderabad,India,349,Bronze,2,Android,0
USR01552,2025-08-26,Delhi,India,213,Bronze,1,Android,0
USR01553,2024-02-08,Mumbai,India,778,Silver,1,Android,0
USR01554,2026-01-07,Pune,India,79,Silver,1,Android,1
USR01555,2024-05-12,Pune,India,684,Bronze,3,Web,0
USR01556,2025-11-18,Bangalore,India,129,Silver,2,Web,0
USR01557,2023-09-28,Mumbai,India,911,Bronze,1,iOS,1
USR01558,2024-04-18,Chennai,India,708,Silver,3,Web,1
USR01559,2025-12-04,Bangalore,India,113,Silver,1,Web,1
USR01560,2025-07-03,Hyderabad,India,267,Bronze,3,Web,1
USR01561,2023-10-07,Chennai,India,902,Gold,2,Web,0
USR01562,2025-06-15,Hyderabad,India,285,Bronze,3,iOS,1
USR01563,2025-12-17,Delhi,India,100,Bronze,1,Web,1
USR01564,2025-03-18,Chennai,India,374,Gold,3,Android,0
USR01565,2024-06-01,Mumbai,India,664,Gold,1,Android,0
USR01566,2024-01-05,Bangalore,India,812,Gold,3,iOS,0
USR01567,2024-11-04,Hyderabad,India,508,Silver,2,iOS,0
USR01568,2024-10-26,Pune,India,517,Silver,1,Web,0
USR01569,2025-10-03,Chennai,India,175,Silver,3,Android,0
USR01570,2025-11-24,Delhi,India,123,Silver,1,iOS,0
USR01571,2023-09-02,Delhi,India,937,Gold,3,Web,1
USR01572,2025-07-26,Pune,India,244,Gold,2,iOS,0
USR01573,2025-08-22,Mumbai,India,217,Silver,1,iOS,1
USR01574,2025-10-31,Pune,India,147,Bronze,3,Android,0
USR01575,2024-08-22,Pune,India,582,Silver,1,iOS,0
USR01576,2024-05-04,Bangalore,India,692,Bronze,2,iOS,0
USR01577,2023-08-22,Bangalore,India,948,Silver,1,iOS,0
USR01578,2025-08-19,Hyderabad,India,220,Gold,3,Web,1
USR01579,2024-07-04,Mumbai,India,631,Bronze,2,Android,0
USR01580,2024-04-08,Bangalore,India,718,Gold,3,iOS,0
USR01581,2024-09-01,Bangalore,India,572,Silver,1,Web,1
USR01582,2023-09-30,Hyderabad,India,909,Gold,2,Web,1
USR01583,2024-12-05,Mumbai,India,477,Bronze,2,iOS,0
USR01584,2024-04-02,Delhi,India,724,Silver,3,Web,1
USR01585,2025-10-14,Hyderabad,India,164,Gold,3,iOS,1
USR01586,2023-10-12,Mumbai,India,897,Gold,3,Android,1
USR01587,2023-08-21,Mumbai,India,949,Silver,1,Web,0
USR01588,2024-08-24,Chennai,India,580,Silver,3,Android,1
USR01589,2025-09-17,Chennai,India,191,Gold,2,Android,0
USR01590,2023-12-06,Delhi,India,842,Bronze,3,Android,0
USR01591,2024-06-01,Mumbai,India,664,Bronze,2,Android,0
USR01592,2023-08-18,Hyderabad,India,952,Bronze,1,iOS,1
USR01593,2024-06-02,Pune,India,663,Bronze,2,iOS,0
USR01594,2025-11-26,Bangalore,India,121,Silver,1,Web,0
USR01595,2026-02-03,Hyderabad,India,52,Gold,3,Android,1
USR01596,2025-11-20,Pune,India,127,Bronze,2,Android,1
USR01597,2025-10-13,Bangalore,India,165,Silver,2,Web,0
USR01598,2023-07-19,Hyderabad,India,982,Bronze,2,iOS,0
USR01599,2024-03-06,Chennai,India,751,Gold,2,iOS,1
USR01600,2024-09-26,Bangalore,India,547,Bronze,3,iOS,0
USR01601,2023-08-25,Pune,India,945,Gold,3,Android,0
USR01602,2026-03-10,Bangalore,India,17,Bronze,1,iOS,0
USR01603,2023-09-04,Mumbai,India,935,Bronze,1,Web,0
USR01604,2024-06-28,Delhi,India,637,Bronze,3,Web,1
USR01605,2023-12-09,Delhi,India,839,Gold,3,Android,0
USR01606,2026-02-01,Bangalore,India,54,Gold,3,iOS,1
USR01607,2023-08-17,Chennai,India,953,Bronze,3,Web,0
USR01608,2025-12-20,Mumbai,India,97,Silver,3,Android,0
USR01609,2025-09-20,Pune,India,188,Bronze,1,Web,1
USR01610,2024-02-26,Mumbai,India,760,Bronze,3,iOS,1
USR01611,2025-06-27,Chennai,India,273,Silver,3,Web,1
USR01612,2024-03-14,Pune,India,743,Gold,2,iOS,0
USR01613,2024-03-05,Hyderabad,India,752,Silver,1,iOS,1
USR01614,2023-08-16,Hyderabad,India,954,Silver,1,Android,1
USR01615,2025-04-02,Hyderabad,India,359,Silver,1,Web,0
USR01616,2024-10-11,Chennai,India,532,Gold,2,iOS,0
USR01617,2025-03-19,Chennai,India,373,Bronze,2,Android,0
USR01618,2025-06-15,Chennai,India,285,Gold,2,iOS,0
USR01619,2023-09-24,Chennai,India,915,Gold,3,Web,0
USR01620,2023-10-01,Chennai,India,908,Silver,1,iOS,0
USR01621,2023-12-31,Pune,India,817,Bronze,3,iOS,0
USR01622,2025-11-28,Mumbai,India,119,Silver,1,iOS,0
USR01623,2026-01-17,Pune,India,69,Silver,2,iOS,0
USR01624,2026-01-28,Bangalore,India,58,Gold,1,Web,0
USR01625,2026-02-10,Pune,India,45,Silver,1,Android,0
USR01626,2024-10-18,Delhi,India,525,Gold,3,Android,0
USR01627,2025-10-03,Mumbai,India,175,Gold,3,iOS,1
USR01628,2025-03-07,Pune,India,385,Silver,3,Web,0
USR01629,2026-02-15,Delhi,India,40,Gold,3,Android,0
USR01630,2025-05-20,Pune,India,311,Silver,2,iOS,0
USR01631,2024-11-17,Bangalore,India,495,Silver,2,iOS,0
USR01632,2025-07-23,Hyderabad,India,247,Gold,3,Android,0
USR01633,2023-12-11,Chennai,India,837,Gold,2,Web,1
USR01634,2026-01-12,Delhi,India,74,Silver,3,Web,1
USR01635,2024-11-13,Pune,India,499,Bronze,1,Web,0
USR01636,2025-09-18,Chennai,India,190,Gold,2,iOS,0
USR01637,2023-09-21,Pune,India,918,Silver,1,Web,0
USR01638,2025-03-12,Bangalore,India,380,Bronze,1,Web,1
USR01639,2025-06-20,Chennai,India,280,Bronze,3,iOS,0
USR01640,2024-05-08,Mumbai,India,688,Silver,1,Android,1
USR01641,2025-02-18,Pune,India,402,Silver,2,Web,0
USR01642,2025-12-26,Chennai,India,91,Bronze,1,Web,0
USR01643,2024-12-26,Bangalore,India,456,Gold,2,Android,1
USR01644,2025-04-25,Delhi,India,336,Silver,1,Android,1
USR01645,2026-02-28,Pune,India,27,Silver,3,iOS,0
USR01646,2025-09-12,Bangalore,India,196,Silver,1,iOS,0
USR01647,2024-11-15,Chennai,India,497,Silver,1,iOS,1
USR01648,2025-08-01,Mumbai,India,238,Silver,2,Android,0
USR01649,2025-09-11,Pune,India,197,Gold,2,Web,1
USR01650,2025-05-12,Chennai,India,319,Bronze,3,iOS,1
USR01651,2023-11-24,Delhi,India,854,Gold,3,Android,0
USR01652,2025-01-20,Pune,India,431,Silver,1,Web,0
USR01653,2025-01-30,Bangalore,India,421,Silver,3,Android,0
USR01654,2024-03-10,Delhi,India,747,Bronze,2,Android,0
USR01655,2025-01-20,Bangalore,India,431,Silver,3,Web,0
USR01656,2025-09-14,Hyderabad,India,194,Bronze,2,iOS,0
USR01657,2024-07-15,Pune,India,620,Bronze,2,Android,0
USR01658,2024-04-18,Hyderabad,India,708,Silver,1,Web,0
USR01659,2025-04-03,Delhi,India,358,Silver,3,Web,0
USR01660,2025-05-14,Mumbai,India,317,Bronze,1,iOS,0
USR01661,2025-06-04,Bangalore,India,296,Bronze,2,Android,0
USR01662,2024-07-30,Chennai,India,605,Bronze,3,iOS,0
USR01663,2025-02-23,Mumbai,India,397,Bronze,1,Web,0
USR01664,2023-08-23,Hyderabad,India,947,Gold,2,iOS,0
USR01665,2024-11-03,Hyderabad,India,509,Silver,1,iOS,0
USR01666,2023-08-29,Hyderabad,India,941,Bronze,1,Android,0
USR01667,2023-07-19,Chennai,India,982,Bronze,1,Web,0
USR01668,2025-04-24,Bangalore,India,337,Bronze,2,iOS,1
USR01669,2025-06-12,Chennai,India,288,Bronze,2,Android,0
USR01670,2025-05-07,Pune,India,324,Bronze,2,Web,0
USR01671,2024-01-27,Pune,India,790,Bronze,3,Android,0
USR01672,2025-10-13,Pune,India,165,Silver,1,iOS,0
USR01673,2023-10-13,Delhi,India,896,Bronze,2,iOS,0
USR01674,2024-10-23,Chennai,India,520,Gold,1,iOS,0
USR01675,2026-03-05,Delhi,India,22,Bronze,2,Android,0
USR01676,2025-12-14,Bangalore,India,103,Silver,2,iOS,0
USR01677,2023-07-11,Pune,India,990,Gold,2,Web,0
USR01678,2024-08-28,Chennai,India,576,Silver,1,iOS,0
USR01679,2024-06-28,Pune,India,637,Bronze,3,iOS,1
